StateAb,DivisionID,DivisionNm,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,type,value
SA,187,Makin,36411,DROZDOFF,Kimberley,3,N,N,UAPP,United Australia Party,ProvisionalVotes,22.0
SA,187,Makin,36871,VAID,Rajan,4,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,39.0
SA,187,Makin,37052,HOWARD-JONES,Alan,5,N,N,LP,Liberal,ProvisionalVotes,125.0
SA,187,Makin,36468,MUSTACA,Emma,6,N,N,GRN,The Greens,ProvisionalVotes,56.0
SA,187,Makin,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,51.0
SA,188,Mayo,36988,BELL,Marisa,1,N,N,ALP,Australian Labor Party,ProvisionalVotes,67.0
SA,188,Mayo,36606,CHAPLIN,Padma,2,N,N,AJP,Animal Justice Party,ProvisionalVotes,16.0
SA,188,Mayo,36913,VAN RAALTE,Jacob,3,N,N,LDP,Liberal Democrats,ProvisionalVotes,9.0
SA,188,Mayo,37710,SHARKIE,Rebekha,4,Y,Y,XEN,Centre Alliance,ProvisionalVotes,92.0
SA,188,Mayo,36474,ELLIOTT,Greg,5,N,N,GRN,The Greens,ProvisionalVotes,69.0
SA,188,Mayo,37057,BLUCK,Allison,6,N,N,LP,Liberal,ProvisionalVotes,67.0
SA,188,Mayo,36423,McGRAIL,Samantha,7,N,N,UAPP,United Australia Party,ProvisionalVotes,16.0
SA,188,Mayo,36875,SCOTT,Tonya,8,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,21.0
SA,188,Mayo,37708,NEUGEBAUER,Mark,9,N,N,CYA,Australian Federation Party,ProvisionalVotes,9.0
SA,188,Mayo,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,20.0
SA,325,Spence,36429,WARREN,Alvin Eric,1,N,N,UAPP,United Australia Party,ProvisionalVotes,57.0
SA,325,Spence,36990,BURNELL,Matt,2,Y,N,ALP,Australian Labor Party,ProvisionalVotes,318.0
SA,325,Spence,36479,DEEX,David,3,N,N,GRN,The Greens,ProvisionalVotes,84.0
SA,325,Spence,37717,BAWDEN,Matilda,4,N,N,CYA,Australian Federation Party,ProvisionalVotes,17.0
SA,325,Spence,37061,LOCK,Shawn,5,N,N,LP,Liberal,ProvisionalVotes,122.0
SA,325,Spence,36883,CHAMPION,Linda,6,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,64.0
SA,325,Spence,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,44.0
SA,190,Sturt,36481,McCUSKER,Katie,1,N,N,GRN,The Greens,ProvisionalVotes,113.0
SA,190,Sturt,36996,BARAM,Sonja,2,N,N,ALP,Australian Labor Party,ProvisionalVotes,149.0
SA,190,Sturt,37703,SCHMIDT,Chris,3,N,N,TNL,TNL,ProvisionalVotes,0.0
SA,190,Sturt,36887,ALLWOOD,Alexander,4,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,14.0
SA,190,Sturt,37702,FULCO,Angela,5,N,N,AUP,Australian Progressives,ProvisionalVotes,2.0
SA,190,Sturt,36432,GRANT,Stephen,6,N,N,UAPP,United Australia Party,ProvisionalVotes,12.0
SA,190,Sturt,37716,SCARBOROUGH,Kathy,7,N,N,CYA,Australian Federation Party,ProvisionalVotes,4.0
SA,190,Sturt,36595,SHERLOCK,David,8,N,N,AJP,Animal Justice Party,ProvisionalVotes,8.0
SA,190,Sturt,36920,McMAHON,Thomas,9,N,N,LDP,Liberal Democrats,ProvisionalVotes,5.0
SA,190,Sturt,37783,ELHAM,Inty,10,N,N,DPDA,Drew Pavlou Democratic Alliance,ProvisionalVotes,8.0
SA,190,Sturt,37067,STEVENS,James,11,Y,Y,LP,Liberal,ProvisionalVotes,184.0
SA,190,Sturt,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,38.0
TAS,192,Bass,36070,RAZAY,George,1,N,N,IND,Independent,ProvisionalVotes,10.0
TAS,192,Bass,37348,SALT,Bob,2,N,N,JLN,Jacqui Lambie Network,ProvisionalVotes,20.0
TAS,192,Bass,37287,ROSOL,Cecily,3,N,N,GRN,The Greens,ProvisionalVotes,22.0
TAS,192,Bass,37134,ARCHER,Bridget Kathleen,4,Y,Y,LP,Liberal,ProvisionalVotes,72.0
TAS,192,Bass,36814,BAKER,Alison,5,N,N,AJP,Animal Justice Party,ProvisionalVotes,5.0
TAS,192,Bass,37003,HUMBLE,Stephen,6,N,N,LDP,Liberal Democrats,ProvisionalVotes,1.0
TAS,192,Bass,36111,SQUIBB,Kyle,7,N,N,UAPP,United Australia Party,ProvisionalVotes,10.0
TAS,192,Bass,37601,DAVY,Melanie,8,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,6.0
TAS,192,Bass,37226,HART,Ross,9,N,N,ALP,Australian Labor Party,ProvisionalVotes,51.0
TAS,192,Bass,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,14.0
TAS,193,Braddon,37618,MINEUR,Ludo,1,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,7.0
TAS,193,Braddon,37292,BRIGGS,Darren,2,N,N,GRN,The Greens,ProvisionalVotes,13.0
TAS,193,Braddon,37137,PEARCE,Gavin,3,Y,Y,LP,Liberal,ProvisionalVotes,39.0
TAS,193,Braddon,37111,RANKIN,Scott,4,N,N,TLOC,The Local Party,ProvisionalVotes,0.0
TAS,193,Braddon,37231,LYNCH,Chris,5,N,N,ALP,Australian Labor Party,ProvisionalVotes,30.0
TAS,193,Braddon,36113,BOBBERMIEN,Darren Scott,6,N,N,UAPP,United Australia Party,ProvisionalVotes,6.0
TAS,193,Braddon,37622,GARLAND,Craig Anthony,7,N,N,IND,Independent,ProvisionalVotes,16.0
TAS,193,Braddon,36816,MARTIN,Keone Patrick,8,N,N,AJP,Animal Justice Party,ProvisionalVotes,1.0
TAS,193,Braddon,37353,LEHMANN,Sophie,9,N,N,JLN,Jacqui Lambie Network,ProvisionalVotes,16.0
TAS,193,Braddon,36989,WHITE,Duncan,10,N,N,LDP,Liberal Democrats,ProvisionalVotes,3.0
TAS,193,Braddon,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,17.0
TAS,319,Clark,37607,CAMERON,Michelle,1,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,11.0
TAS,319,Clark,37267,DAVIS,Simon,2,N,N,ALP,Australian Labor Party,ProvisionalVotes,44.0
TAS,319,Clark,36995,RAMSDEN,Ian,3,N,N,LDP,Liberal Democrats,ProvisionalVotes,2.0
TAS,319,Clark,37141,COATS,Will,4,N,N,LP,Liberal,ProvisionalVotes,19.0
TAS,319,Clark,37298,SHELLEY,Janet,5,N,N,GRN,The Greens,ProvisionalVotes,52.0
TAS,319,Clark,33553,WILKIE,Andrew,6,Y,Y,IND,Independent,ProvisionalVotes,80.0
TAS,319,Clark,36817,DAVIES,Casey,7,N,N,AJP,Animal Justice Party,ProvisionalVotes,6.0
TAS,319,Clark,36115,GALLOWAY,Sandra,8,N,N,UAPP,United Australia Party,ProvisionalVotes,7.0
TAS,319,Clark,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,12.0
TAS,195,Franklin,37109,BATEMAN,Anna,1,N,N,TLOC,The Local Party,ProvisionalVotes,18.0
TAS,195,Franklin,37272,COLLINS,Julie,2,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,92.0
TAS,195,Franklin,36982,PITT,Duane,3,N,N,LDP,Liberal Democrats,ProvisionalVotes,10.0
TAS,195,Franklin,37608,HINDLEY,Steve,4,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,7.0
TAS,195,Franklin,36117,MATTHEWS,Lisa,5,N,N,UAPP,United Australia Party,ProvisionalVotes,6.0
TAS,195,Franklin,37373,HANNAN,Chris,6,N,N,JLN,Jacqui Lambie Network,ProvisionalVotes,13.0
TAS,195,Franklin,37140,JOHNSON,Kristy Maree,7,N,N,LP,Liberal,ProvisionalVotes,40.0
TAS,195,Franklin,36825,LOVE,Katrina,8,N,N,AJP,Animal Justice Party,ProvisionalVotes,7.0
TAS,195,Franklin,37306,DARKO,Jade,9,N,N,GRN,The Greens,ProvisionalVotes,51.0
TAS,195,Franklin,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,19.0
TAS,196,Lyons,37139,BOWER,Susie,1,N,N,LP,Liberal,ProvisionalVotes,62.0
TAS,196,Lyons,36999,GRIFFITHS,Rhys,2,N,N,LDP,Liberal Democrats,ProvisionalVotes,2.0
TAS,196,Lyons,37276,MITCHELL,Brian,3,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,68.0
TAS,196,Lyons,36829,GRALTON,Anna Megan,4,N,N,AJP,Animal Justice Party,ProvisionalVotes,4.0
TAS,196,Lyons,36120,EVANS,Jason,5,N,N,UAPP,United Australia Party,ProvisionalVotes,11.0
TAS,196,Lyons,37374,PFITZNER,Troy Robert,6,N,N,JLN,Jacqui Lambie Network,ProvisionalVotes,26.0
TAS,196,Lyons,37613,GOYNE,Emma Jane,7,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,16.0
TAS,196,Lyons,37315,JOHNSTONE,Liz,8,N,N,GRN,The Greens,ProvisionalVotes,38.0
TAS,196,Lyons,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,20.0
VIC,197,Aston,35983,SPELMAN,Rebekah Jane,1,N,N,UAPP,United Australia Party,ProvisionalVotes,13.0
VIC,197,Aston,36704,TUDGE,Alan,2,Y,Y,LP,Liberal,ProvisionalVotes,68.0
VIC,197,Aston,36489,COOKSON,Asher,3,N,N,GRN,The Greens,ProvisionalVotes,39.0
VIC,197,Aston,36181,BRUCE,Ryan,4,N,N,TNL,TNL,ProvisionalVotes,1.0
VIC,197,Aston,37636,IBBOTSON,Craig,5,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,9.0
VIC,197,Aston,36938,ROCHE,Liam,6,N,N,LDP,Liberal Democrats,ProvisionalVotes,8.0
VIC,197,Aston,36377,DOYLE,Mary,7,N,N,ALP,Australian Labor Party,ProvisionalVotes,61.0
VIC,197,Aston,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,7.0
VIC,198,Ballarat,36491,BARNES,John,1,N,N,GRN,The Greens,ProvisionalVotes,36.0
VIC,198,Ballarat,36703,GREEN,Ben,2,N,N,LP,Liberal,ProvisionalVotes,54.0
VIC,198,Ballarat,33575,GRAHAM,Alex,3,N,N,IND,Independent,ProvisionalVotes,4.0
VIC,198,Ballarat,37442,SEDGMAN,Kerryn,4,N,N,CYA,Australian Federation Party,ProvisionalVotes,5.0
VIC,198,Ballarat,35985,PRYSE-SMITH,Terri Elizabeth,5,N,N,UAPP,United Australia Party,ProvisionalVotes,16.0
VIC,198,Ballarat,37733,TAXIS,Rosalie,6,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,18.0
VIC,198,Ballarat,36993,McGRATH,Julia,7,N,N,LDP,Liberal Democrats,ProvisionalVotes,8.0
VIC,198,Ballarat,36409,KING,Catherine,8,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,92.0
VIC,198,Ballarat,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,13.0
VIC,200,Bendigo,37782,LAURIE,James,1,N,N,IND,Independent,ProvisionalVotes,19.0
VIC,200,Bendigo,36424,CHESTERS,Lisa,2,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,96.0
VIC,200,Bendigo,36706,SCHADE,Darin,3,N,N,LP,Liberal,ProvisionalVotes,47.0
VIC,200,Bendigo,36499,SINCLAIR,Cate,4,N,N,GRN,The Greens,ProvisionalVotes,38.0
VIC,200,Bendigo,36895,BANSEMER,Matt,5,N,N,LDP,Liberal Democrats,ProvisionalVotes,8.0
VIC,200,Bendigo,37758,MIHAIL,Ben,6,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,20.0
VIC,200,Bendigo,35980,SUARES,Elijah,7,N,N,UAPP,United Australia Party,ProvisionalVotes,5.0
VIC,200,Bendigo,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,10.0
VIC,201,Bruce,36886,SKROBO,Christine,1,N,N,LDP,Liberal Democrats,ProvisionalVotes,13.0
VIC,201,Bruce,35987,BABET,Matt,2,N,N,UAPP,United Australia Party,ProvisionalVotes,22.0
VIC,201,Bruce,37641,DEANS,Hayley,3,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,16.0
VIC,201,Bruce,36413,HILL,Julian,4,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,129.0
VIC,201,Bruce,36769,MOODY,James,5,N,N,LP,Liberal,ProvisionalVotes,65.0
VIC,201,Bruce,36505,KIRWAN,Matthew,6,N,N,GRN,The Greens,ProvisionalVotes,33.0
VIC,201,Bruce,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,29.0
VIC,203,Calwell,37626,PRESTON,Mark,1,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,36.0
VIC,203,Calwell,36705,STAKER-GUNN,Tim,2,N,N,LP,Liberal,ProvisionalVotes,134.0
VIC,203,Calwell,36530,ABBOUD,Natalie,3,N,N,GRN,The Greens,ProvisionalVotes,41.0
VIC,203,Calwell,36419,VAMVAKINOU,Maria,4,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,244.0
VIC,203,Calwell,35994,NAIM,Joshua,5,N,N,UAPP,United Australia Party,ProvisionalVotes,51.0
VIC,203,Calwell,36640,SMALL,Jerome,6,N,N,VNS,Victorian Socialists,ProvisionalVotes,32.0
VIC,203,Calwell,37441,BENGTSSON,Maria,7,N,N,CYA,Australian Federation Party,ProvisionalVotes,12.0
VIC,203,Calwell,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,41.0
VIC,204,Casey,36514,GAME,Jenny,1,N,N,GRN,The Greens,ProvisionalVotes,40.0
VIC,204,Casey,37729,COLE,Craig,2,N,N,IND,Independent,ProvisionalVotes,17.0
VIC,204,Casey,36699,KLOP,Andrew,3,N,N,AJP,Animal Justice Party,ProvisionalVotes,7.0
VIC,204,Casey,36711,VIOLI,Aaron,4,Y,N,LP,Liberal,ProvisionalVotes,86.0
VIC,204,Casey,36379,BRINDLE,Bill,5,N,N,ALP,Australian Labor Party,ProvisionalVotes,67.0
VIC,204,Casey,37634,MURPHY,Paul,6,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,16.0
VIC,204,Casey,37849,FIELD,Chris,7,N,N,CYA,Australian Federation Party,ProvisionalVotes,2.0
VIC,204,Casey,36879,SMITH,Trevor Walter,8,N,N,LDP,Liberal Democrats,ProvisionalVotes,4.0
VIC,204,Casey,37288,SULLIVAN,Peter,9,N,N,DHJP,Derryn Hinch's Justice Party,ProvisionalVotes,3.0
VIC,204,Casey,36003,BELLVE,Anthony Sebastian,10,N,N,UAPP,United Australia Party,ProvisionalVotes,22.0
VIC,204,Casey,36746,FERRES MILES,Claire,11,N,N,IND,Independent,ProvisionalVotes,24.0
VIC,204,Casey,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,26.0
VIC,205,Chisholm,36709,LIU,Gladys,1,N,Y,LP,Liberal,ProvisionalVotes,93.0
VIC,205,Chisholm,37319,STANFIELD,Thomas,2,N,N,DHJP,Derryn Hinch's Justice Party,ProvisionalVotes,3.0
VIC,205,Chisholm,37796,ANTONIE,Anthea,3,N,N,CYA,Australian Federation Party,ProvisionalVotes,1.0
VIC,205,Chisholm,37680,TYRRELL,Aaron,4,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,4.0
VIC,205,Chisholm,36701,WHITFIELD,Rod,5,N,N,AJP,Animal Justice Party,ProvisionalVotes,5.0
VIC,205,Chisholm,35969,DARE,Ryan,6,N,N,CEC,Citizens Party,ProvisionalVotes,1.0
VIC,205,Chisholm,36884,KING,Ethelyn,7,N,N,LDP,Liberal Democrats,ProvisionalVotes,5.0
VIC,205,Chisholm,36524,NEWMAN,Sarah,8,N,N,GRN,The Greens,ProvisionalVotes,32.0
VIC,205,Chisholm,35988,KEMPSON,Melanie Merle,9,N,N,UAPP,United Australia Party,ProvisionalVotes,12.0
VIC,205,Chisholm,37675,MURPHY,Dominique,10,N,N,IND,Independent,ProvisionalVotes,1.0
VIC,205,Chisholm,37839,TSENG,Wayne,11,N,N,IND,Independent,ProvisionalVotes,3.0
VIC,205,Chisholm,36382,GARLAND,Carina,12,Y,N,ALP,Australian Labor Party,ProvisionalVotes,83.0
VIC,205,Chisholm,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,28.0
VIC,320,Cooper,36690,BANGAAR,Rabin,1,N,N,AJP,Animal Justice Party,ProvisionalVotes,8.0
VIC,320,Cooper,36659,LARKIN,Kath,2,N,N,VNS,Victorian Socialists,ProvisionalVotes,12.0
VIC,320,Cooper,36527,LIDDLE,Celeste,3,N,N,GRN,The Greens,ProvisionalVotes,98.0
VIC,320,Cooper,36049,WHITEHEAD,Adrian,4,N,N,SOPA,"FUSION: Science, Pirate, Secular, Climate Emergency",ProvisionalVotes,6.0
VIC,320,Cooper,36730,ATKINSON,Jadon,5,N,N,LP,Liberal,ProvisionalVotes,48.0
VIC,320,Cooper,35995,LA ROSA,Adam,6,N,N,UAPP,United Australia Party,ProvisionalVotes,17.0
VIC,320,Cooper,37778,TURNER,William Tristan,7,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,6.0
VIC,320,Cooper,36384,KEARNEY,Ged,8,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,126.0
VIC,320,Cooper,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,16.0
VIC,328,Corangamite,37799,JUHASZ,Stephen,1,N,N,CYA,Australian Federation Party,ProvisionalVotes,1.0
VIC,328,Corangamite,36493,MARSHALL,Alex,2,N,N,GRN,The Greens,ProvisionalVotes,54.0
VIC,328,Corangamite,36391,COKER,Libby,3,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,75.0
VIC,328,Corangamite,36673,WATKINS,Meg,4,N,N,AJP,Animal Justice Party,ProvisionalVotes,9.0
VIC,328,Corangamite,36708,ASHER,Stephanie,5,N,N,LP,Liberal,ProvisionalVotes,50.0
VIC,328,Corangamite,36944,BARKER,Paul,6,N,N,LDP,Liberal Democrats,ProvisionalVotes,6.0
VIC,328,Corangamite,37647,SORENSEN,Luke,7,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,16.0
VIC,328,Corangamite,35997,ABOU-ZEID,Daniel William,8,N,N,UAPP,United Australia Party,ProvisionalVotes,8.0
VIC,328,Corangamite,37293,D'ARGENT,Jean-Marie,9,N,N,DHJP,Derryn Hinch's Justice Party,ProvisionalVotes,3.0
VIC,328,Corangamite,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,14.0
VIC,208,Corio,36961,BULL,Sue,1,N,N,SAL,Socialist Alliance,ProvisionalVotes,12.0
VIC,208,Corio,37762,TAYLOR,Jessica,2,N,N,CYA,Australian Federation Party,ProvisionalVotes,5.0
VIC,208,Corio,36710,PATEL,Manish,3,N,N,LP,Liberal,ProvisionalVotes,59.0
VIC,208,Corio,36495,NORTHEAST,Simon,4,N,N,GRN,The Greens,ProvisionalVotes,41.0
VIC,208,Corio,37669,JONES,Robert,5,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,13.0
VIC,208,Corio,36681,ADAMS,Naomi,6,N,N,AJP,Animal Justice Party,ProvisionalVotes,6.0
VIC,208,Corio,36899,PAYNE,Max,7,N,N,LDP,Liberal Democrats,ProvisionalVotes,6.0
VIC,208,Corio,35989,MURDOCK,Shane,8,N,N,UAPP,United Australia Party,ProvisionalVotes,20.0
VIC,208,Corio,36381,MARLES,Richard,9,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,99.0
VIC,208,Corio,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,22.0
VIC,209,Deakin,36387,GREGG,Matt,1,N,N,ALP,Australian Labor Party,ProvisionalVotes,78.0
VIC,209,Deakin,36500,HUMPHREYS,Rob,2,N,N,GRN,The Greens,ProvisionalVotes,42.0
VIC,209,Deakin,37833,LIU,Qian,3,N,N,IND,Independent,ProvisionalVotes,4.0
VIC,209,Deakin,36707,DOLHEGUY,Katherine,4,N,N,AJP,Animal Justice Party,ProvisionalVotes,2.0
VIC,209,Deakin,36876,CARR,Harrison,5,N,N,LDP,Liberal Democrats,ProvisionalVotes,10.0
VIC,209,Deakin,36712,SUKKAR,Michael,6,Y,Y,LP,Liberal,ProvisionalVotes,80.0
VIC,209,Deakin,37277,THOMPSON,Judith,7,N,N,DHJP,Derryn Hinch's Justice Party,ProvisionalVotes,4.0
VIC,209,Deakin,35992,GIDLEY,Bianca Joy,8,N,N,UAPP,United Australia Party,ProvisionalVotes,11.0
VIC,209,Deakin,37444,BASTIN,Samantha,9,N,N,CYA,Australian Federation Party,ProvisionalVotes,5.0
VIC,209,Deakin,37743,COUGHLAN,Natasha,10,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,3.0
VIC,209,Deakin,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,15.0
VIC,210,Dunkley,37460,BERGWERF,Darren,1,N,N,IND,Independent,ProvisionalVotes,15.0
VIC,210,Dunkley,36389,MURPHY,Peta,2,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,100.0
VIC,210,Dunkley,36925,WILLIS,Damian,3,N,N,LDP,Liberal Democrats,ProvisionalVotes,5.0
VIC,210,Dunkley,36742,JOHNSTON,Elizabeth,4,N,N,AJP,Animal Justice Party,ProvisionalVotes,5.0
VIC,210,Dunkley,36503,O'BRIEN,Liam,5,N,N,GRN,The Greens,ProvisionalVotes,28.0
VIC,210,Dunkley,36713,COOMBES,Sharn,6,N,N,LP,Liberal,ProvisionalVotes,64.0
VIC,210,Dunkley,37772,MIDDLEBROOK,Scott,7,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,8.0
VIC,210,Dunkley,37445,WOODS,Kathryn,8,N,N,CYA,Australian Federation Party,ProvisionalVotes,1.0
VIC,210,Dunkley,35996,IRVINE,Adrian Kain,9,N,N,UAPP,United Australia Party,ProvisionalVotes,13.0
VIC,210,Dunkley,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,23.0
VIC,211,Flinders,36001,VAN DER END,Alex,1,N,N,UAPP,United Australia Party,ProvisionalVotes,21.0
VIC,211,Flinders,37736,MARR,Cyndi,2,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,17.0
VIC,211,Flinders,36924,ABRAHAM,Chrysten,3,N,N,LDP,Liberal Democrats,ProvisionalVotes,4.0
VIC,211,Flinders,36714,McKENZIE,Zoe,4,Y,N,LP,Liberal,ProvisionalVotes,49.0
VIC,211,Flinders,37798,EARL,Jefferson,5,N,N,CYA,Australian Federation Party,ProvisionalVotes,2.0
VIC,211,Flinders,36506,LANE,Colin,6,N,N,GRN,The Greens,ProvisionalVotes,25.0
VIC,211,Flinders,37583,RUSSELL,Sarah,7,N,N,IND,Independent,ProvisionalVotes,14.0
VIC,211,Flinders,36393,SNOWBALL,Surbhi,8,N,N,ALP,Australian Labor Party,ProvisionalVotes,31.0
VIC,211,Flinders,37210,O'CONNOR,Despi,9,N,N,IND,Independent,ProvisionalVotes,19.0
VIC,211,Flinders,36697,ENGELANDER,Pamela,10,N,N,AJP,Animal Justice Party,ProvisionalVotes,1.0
VIC,211,Flinders,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,12.0
VIC,321,Fraser,36716,WOOD,David,1,N,N,LP,Liberal,ProvisionalVotes,164.0
VIC,321,Fraser,36385,MULINO,Daniel,2,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,200.0
VIC,321,Fraser,36882,CURSIO,Anthony,3,N,N,LDP,Liberal Democrats,ProvisionalVotes,16.0
VIC,321,Fraser,36510,MITCHELL-SEARS,Bella,4,N,N,GRN,The Greens,ProvisionalVotes,91.0
VIC,321,Fraser,36005,RAYMOND,Keith James Aaron,5,N,N,UAPP,United Australia Party,ProvisionalVotes,23.0
VIC,321,Fraser,37630,de PYLE,Sabine,6,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,13.0
VIC,321,Fraser,36654,ROBERTSON,Catherine,7,N,N,VNS,Victorian Socialists,ProvisionalVotes,29.0
VIC,321,Fraser,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,38.0
VIC,212,Gellibrand,36513,RODOREDA,Suzette,1,N,N,GRN,The Greens,ProvisionalVotes,79.0
VIC,212,Gellibrand,36718,CLARK,Monica,2,N,N,LP,Liberal,ProvisionalVotes,101.0
VIC,212,Gellibrand,37443,MOORS,Sharynn,3,N,N,CYA,Australian Federation Party,ProvisionalVotes,8.0
VIC,212,Gellibrand,36731,CHARLES,Andrew,4,N,N,VNS,Victorian Socialists,ProvisionalVotes,12.0
VIC,212,Gellibrand,36009,ISAC,Abraham,5,N,N,UAPP,United Australia Party,ProvisionalVotes,30.0
VIC,212,Gellibrand,36874,GLASSON,Chloe,6,N,N,LDP,Liberal Democrats,ProvisionalVotes,6.0
VIC,212,Gellibrand,37819,BRADDOCK,Rob,7,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,8.0
VIC,212,Gellibrand,36388,WATTS,Tim,8,Y,Y,ALP,Australian Labor Party,ProvisionalVotes,161.0
VIC,212,Gellibrand,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,26.0
VIC,213,Gippsland,37653,HANSFORD,Greg,1,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,7.0
VIC,213,Gippsland,36048,CHESTER,Darren,2,Y,Y,NP,The Nationals,ProvisionalVotes,46.0
VIC,213,Gippsland,36004,FORSTER,Gregory Emil,3,N,N,UAPP,United Australia Party,ProvisionalVotes,4.0
VIC,213,Gippsland,36534,THORPE,Marjorie,4,N,N,GRN,The Greens,ProvisionalVotes,12.0
VIC,213,Gippsland,36880,McDONALD,Jim,5,N,N,LDP,Liberal Democrats,ProvisionalVotes,2.0
VIC,213,Gippsland,36392,LANGLEY,Jannette,6,N,N,ALP,Australian Labor Party,ProvisionalVotes,22.0
VIC,213,Gippsland,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,3.0
VIC,214,Goldstein,36687,GALLI-McROSTIE,Alana,1,N,N,GRN,The Greens,ProvisionalVotes,32.0
VIC,214,Goldstein,37279,SULLIVAN,Ellie Jean,2,N,N,DHJP,Derryn Hinch's Justice Party,ProvisionalVotes,4.0
VIC,214,Goldstein,37572,HOULT,Brandon,3,N,N,SPP,Sustainable Australia Party - Stop Overdevelopment / Corruption,ProvisionalVotes,0.0
VIC,214,Goldstein,36932,SEGAL,David,4,N,N,LDP,Liberal Democrats,ProvisionalVotes,8.0
VIC,214,Goldstein,36074,DANIEL,Zoe,5,Y,N,IND,Independent,ProvisionalVotes,89.0
VIC,214,Goldstein,37667,STARK,Lisa,6,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,2.0
VIC,214,Goldstein,36007,REYNOLDS,Catherine Frances,7,N,N,UAPP,United Australia Party,ProvisionalVotes,5.0
VIC,214,Goldstein,36717,WILSON,Tim,8,N,Y,LP,Liberal,ProvisionalVotes,111.0
VIC,214,Goldstein,36416,ABBOTT,Martyn,9,N,N,ALP,Australian Labor Party,ProvisionalVotes,46.0
VIC,214,Goldstein,999,Informal,Informal,999,N,N,,Informal,ProvisionalVotes,14.0
VIC,309,Gorton,37668,CONNOR,Daniel,1,N,N,ON,Pauline Hanson's One Nation,ProvisionalVotes,39.0
VIC,309,Gorton,36757,MORRIS,Praise,2,N,N,GRN,The Greens,ProvisionalVotes,42.0
VIC,309,Gorton,36012,VIRAG,Michael,3,N,N,UAPP,United Australia Party,ProvisionalVotes,47.0
VIC,309,Gorton,36678,GIBSON,Belle,4,N,N,VNS,Victorian Socialists,ProvisionalVotes,14.0
